Index,Year,Month,DayofMonth,DayOfWeek,DepTime,ArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted
6020,2011,1,2,7,1209,1623,CO,60,N76062,194,161,-10,4,IAH,EWR,1400,17,16,0,,0
6021,2011,1,2,7,1505,1914,CO,62,N14102,189,162,17,40,IAH,EWR,1400,13,14,0,,0
6022,2011,1,2,7,1151,1625,CO,73,N76065,514,492,15,6,IAH,HNL,3904,4,18,0,,0
6023,2011,1,2,7,617,1026,CO,89,N72405,189,158,14,17,IAH,EWR,1400,10,21,0,,0
6024,2011,1,2,7,733,947,CO,92,N35271,254,226,-16,3,IAH,SFO,1635,7,21,0,,0
6025,2011,1,2,7,1053,1448,CO,106,N73152,175,156,-19,8,IAH,EWR,1400,8,11,0,,0
6026,2011,1,2,7,836,933,CO,128,N72405,57,41,55,66,IAH,MSY,305,3,13,0,,0
6027,2011,1,2,7,1456,1657,CO,137,N37427,241,205,47,31,IAH,LAX,1379,19,17,0,,0
6028,2011,1,2,7,1414,1629,CO,146,N38443,135,120,39,59,IAH,ORD,925,5,10,0,,0
6029,2011,1,2,7,1829,2012,CO,150,N76254,223,202,7,4,IAH,ONT,1334,7,14,0,,0
6030,2011,1,2,7,1444,1819,CO,158,N17730,155,133,-16,-1,IAH,DCA,1208,5,17,0,,0
6031,2011,1,2,7,731,1001,CO,167,N37290,270,248,-24,1,IAH,SEA,1874,7,15,0,,0
6032,2011,1,2,7,1011,1242,CO,170,N57863,271,238,87,71,IAH,SFO,1635,4,29,0,,0
6033,2011,1,2,7,1739,2207,CO,182,N77520,208,184,-10,-1,IAH,BOS,1597,9,15,0,,0
6034,2011,1,2,7,1925,2235,CO,190,N37434,130,109,7,20,IAH,MIA,964,5,16,0,,0
6035,2011,1,2,7,847,1050,CO,195,N17719,243,219,25,7,IAH,LAX,1379,13,11,0,,0
6036,2011,1,2,7,1205,1334,CO,197,N76265,209,182,7,5,IAH,LAS,1222,9,18,0,,0
6037,2011,1,2,7,728,901,CO,199,N16217,153,124,4,8,IAH,DEN,862,14,15,0,,0
6038,2011,1,2,7,1256,1549,CO,206,N75435,113,95,1,11,IAH,TPA,787,4,14,0,,0
6039,2011,1,2,7,2201,27,CO,209,N38443,266,244,21,31,IAH,PDX,1825,5,17,0,,0
6040,2011,1,2,7,1559,2035,CO,210,N37419,216,169,11,9,IAH,EWR,1400,12,35,0,,0
6041,2011,1,2,7,1028,1659,CO,212,N47414,271,246,37,13,IAH,SJU,2007,9,16,0,,0
6042,2011,1,2,7,916,1125,CO,220,N12116,189,162,29,16,IAH,PHX,1009,12,15,0,,0
6043,2011,1,2,7,1018,1352,CO,226,N14639,154,133,-22,-2,IAH,BWI,1235,5,16,0,,0
6044,2011,1,2,7,923,1331,CO,232,N16703,188,167,-24,-2,IAH,LGA,1416,5,16,0,,0
6045,2011,1,2,7,1257,1346,CO,241,N17619,49,28,-7,-3,IAH,AUS,140,5,16,0,,0
6046,2011,1,2,7,1545,1923,CO,244,N32626,158,130,-7,0,IAH,CLE,1091,6,22,0,,0
6047,2011,1,2,7,1603,1834,CO,246,N73283,151,115,-3,8,IAH,ORD,925,12,24,0,,0
6048,2011,1,2,7,2036,2349,CO,250,N14242,133,117,-8,15,IAH,RDU,1043,5,11,0,,0
6049,2011,1,2,7,1233,1450,CO,252,N24202,197,176,74,73,IAH,SLC,1195,6,15,0,,0
6050,2011,1,2,7,1243,1507,CO,267,N26226,264,248,8,28,IAH,SEA,1874,6,10,0,,0
6051,2011,1,2,7,1130,1358,CO,270,N37409,268,235,18,5,IAH,SFO,1635,5,28,0,,0
6052,2011,1,2,7,1201,1310,CO,279,N16642,69,36,14,6,IAH,SAT,191,4,29,0,,0
6053,2011,1,2,7,725,1148,CO,282,N58606,203,176,-17,0,IAH,BOS,1597,7,20,0,,0
6054,2011,1,2,7,1738,2053,CO,286,N14652,135,109,18,23,IAH,MCO,853,8,18,0,,0
6055,2011,1,2,7,1914,2034,CO,297,N73406,200,179,-12,-1,IAH,LAS,1222,8,13,0,,0
6056,2011,1,2,7,2101,2231,CO,299,N27213,150,129,4,6,IAH,DEN,862,7,14,0,,0
6057,2011,1,2,7,902,1130,CO,309,N37434,268,242,2,12,IAH,PDX,1825,7,19,0,,0
6058,2011,1,2,7,1901,2252,CO,310,N77430,171,147,-37,1,IAH,EWR,1400,6,18,0,,0
6059,2011,1,2,7,1448,1645,CO,320,N33262,177,153,15,18,IAH,PHX,1009,7,17,0,,0
6060,2011,1,2,7,1311,1407,CO,323,N18220,56,38,-11,1,IAH,MSY,305,4,14,0,,0
6061,2011,1,2,7,1314,1646,CO,326,N75425,152,132,2,24,IAH,BWI,1235,5,15,0,,0
6062,2011,1,2,7,810,1213,CO,332,N37287,183,163,0,20,IAH,LGA,1416,6,14,0,,0
6063,2011,1,2,7,857,1112,CO,346,N15710,135,112,-8,7,IAH,ORD,925,11,12,0,,0
6064,2011,1,2,7,1206,1403,CO,352,N16713,177,152,46,26,IAH,GUC,886,4,21,0,,0
6065,2011,1,2,7,1108,1437,CO,358,N14645,149,136,-7,13,IAH,DCA,1208,3,10,0,,0
6066,2011,1,2,7,2047,2321,CO,367,N75428,274,252,18,27,IAH,SEA,1874,6,16,0,,0
6067,2011,1,2,7,1558,1834,CO,370,N38403,276,239,114,93,IAH,SFO,1635,6,31,0,,0
6068,2011,1,2,7,1300,1403,CO,379,N24633,63,38,13,11,IAH,SAT,191,7,18,0,,0
6069,2011,1,2,7,1049,1520,CO,382,N78501,211,178,-5,4,IAH,BOS,1597,8,25,0,,0
6070,2011,1,2,7,1832,1944,CO,397,N76522,192,171,49,67,IAH,LAS,1222,8,13,0,,0
6071,2011,1,2,7,1721,1840,CO,399,N35260,139,122,89,106,IAH,DEN,862,6,11,0,,0
6072,2011,1,2,7,747,1151,CO,408,N66051,184,161,-16,-3,IAH,EWR,1400,12,11,0,,0
6073,2011,1,2,7,1027,1159,CO,409,N75426,212,191,0,-3,IAH,SAN,1303,6,15,0,,0
6074,2011,1,2,7,2052,49,CO,410,N13718,177,152,-15,2,IAH,EWR,1400,7,18,0,,0
6075,2011,1,2,7,2003,2129,CO,417,N37274,206,190,40,53,IAH,SAN,1303,4,12,0,,0
6076,2011,1,2,7,2105,2321,CO,421,N37298,256,232,3,5,IAH,SJC,1609,9,15,0,,0
6077,2011,1,2,7,2130,2230,CO,423,N24212,60,40,54,60,IAH,MSY,305,4,16,0,,0
6078,2011,1,2,7,1916,2258,CO,426,N33209,162,139,-13,1,IAH,BWI,1235,4,19,0,,0
6079,2011,1,2,7,1043,1451,CO,432,N14629,188,165,-16,-2,IAH,LGA,1416,6,17,0,,0
6080,2011,1,2,7,2111,2241,CO,442,N16632,90,64,5,1,IAH,TUL,429,4,22,0,,0
6081,2011,1,2,7,1324,1651,CO,458,N37298,147,129,6,29,IAH,DCA,1208,4,14,0,,0
6082,2011,1,2,7,2135,24,CO,467,N76288,289,263,18,9,IAH,SEA,1874,7,19,0,,0
6083,2011,1,2,7,1927,2021,CO,479,N75426,54,37,0,12,IAH,SAT,191,2,15,0,,0
6084,2011,1,2,7,1328,1742,CO,482,N38424,194,173,3,33,IAH,BOS,1597,6,15,0,,0
6085,2011,1,2,7,1930,2145,CO,489,N14237,255,229,71,80,IAH,SJC,1609,7,19,0,,0
6086,2011,1,2,7,913,1029,CO,497,N77871,196,172,-6,3,IAH,LAS,1222,9,15,0,,0
6087,2011,1,2,7,1154,1316,CO,499,N57864,142,118,1,9,IAH,DEN,862,7,17,0,,0
6088,2011,1,2,7,1916,2224,CO,500,N29717,128,102,-3,11,IAH,IND,845,6,20,0,,0
6089,2011,1,2,7,1539,1814,CO,509,N39418,275,253,42,44,IAH,PDX,1825,6,16,0,,0
6090,2011,1,2,7,850,1251,CO,510,N57857,181,159,-15,1,IAH,EWR,1400,11,11,0,,0
6091,2011,1,2,7,2126,2241,CO,511,N76265,75,50,14,16,IAH,MFE,316,6,19,0,,0
6092,2011,1,2,7,1750,1938,CO,520,N37408,168,149,-7,5,IAH,PHX,1009,6,13,0,,0
6093,2011,1,2,7,1716,2056,CO,526,N59630,160,135,2,26,IAH,BWI,1235,6,19,0,,0
6094,2011,1,2,7,2059,2238,CO,528,N23721,159,142,-3,4,IAH,TUS,936,5,12,0,,0
6095,2011,1,2,7,1335,1744,CO,532,N73276,189,171,-1,15,IAH,LGA,1416,5,13,0,,0
6096,2011,1,2,7,1316,1639,CO,534,N75429,143,120,-16,1,IAH,PIT,1117,6,17,0,,0
6097,2011,1,2,7,941,1154,CO,542,N77430,193,176,2,1,IAH,SLC,1195,3,14,0,,0
6098,2011,1,2,7,822,1133,CO,544,N76269,131,116,9,37,IAH,CLE,1091,5,10,0,,0
6099,2011,1,2,7,2116,2323,CO,546,N78501,127,111,3,26,IAH,ORD,925,4,12,0,,0
6100,2011,1,2,7,1252,1556,CO,552,N46625,244,181,41,-3,IAH,SLC,1195,43,20,0,,0
6101,2011,1,2,7,1620,1952,CO,558,N35204,152,135,-9,10,IAH,DCA,1208,4,13,0,,0
6102,2011,1,2,7,931,1123,CO,559,N54711,232,205,8,6,IAH,SNA,1347,12,15,0,,0
6103,2011,1,2,7,1920,2209,CO,567,N37413,289,260,14,20,IAH,SEA,1874,7,22,0,,0
6104,2011,1,2,7,1947,2157,CO,570,N30401,250,226,117,127,IAH,SFO,1635,10,14,0,,0
6105,2011,1,2,7,1950,14,CO,582,N53442,204,181,23,40,IAH,BOS,1597,7,16,0,,0
6106,2011,1,2,7,723,1033,CO,586,N75853,130,112,4,3,IAH,MCO,853,4,14,0,,0
6107,2011,1,2,7,2334,121,CO,595,N36207,227,199,24,29,IAH,LAX,1379,13,15,0,,0
6108,2011,1,2,7,2107,2228,CO,597,N75429,201,182,-7,2,IAH,LAS,1222,7,12,0,,0
6109,2011,1,2,7,1527,1648,CO,599,N77865,141,118,48,62,IAH,DEN,862,7,16,0,,0
6110,2011,1,2,7,1623,1921,CO,606,N17244,118,96,27,33,IAH,TPA,787,4,18,0,,0
6111,2011,1,2,7,1908,2148,CO,616,N54711,160,138,-7,8,IAH,MSP,1034,5,17,0,,0
6112,2011,1,2,7,738,1116,CO,626,N32626,158,136,-23,-6,IAH,BWI,1235,7,15,0,,0
6113,2011,1,2,7,1601,2003,CO,632,N73256,182,161,-5,21,IAH,LGA,1416,6,15,0,,0
6114,2011,1,2,7,1859,2213,CO,644,N16713,134,117,-24,4,IAH,CLE,1091,4,13,0,,0
6115,2011,1,2,7,1806,2028,CO,652,N77295,202,177,6,1,IAH,SLC,1195,10,15,0,,0
6116,2011,1,2,7,1910,2249,CO,658,N76503,159,138,-5,5,IAH,DCA,1208,4,17,0,,0
6117,2011,1,2,7,1135,1335,CO,663,N57111,180,161,18,10,IAH,EGE,935,5,14,0,,0
6118,2011,1,2,7,1754,2057,CO,667,N75851,303,270,57,29,IAH,SEA,1874,10,23,0,,0
6119,2011,1,2,7,2125,3,CO,670,N37252,278,232,144,140,IAH,SFO,1635,8,38,0,,0
6120,2011,1,2,7,1600,2028,CO,682,N54241,208,188,-4,15,IAH,BOS,1597,7,13,0,,0
6121,2011,1,2,7,1031,1344,CO,686,N75851,133,112,4,1,IAH,MCO,853,6,15,0,,0
6122,2011,1,2,7,1710,1939,CO,695,N78524,269,220,42,0,IAH,LAX,1379,28,21,0,,0
6123,2011,1,2,7,1435,1602,CO,697,N33289,207,186,-3,0,IAH,LAS,1222,7,14,0,,0
6124,2011,1,2,7,742,1034,CO,706,N77525,112,97,-11,-3,IAH,TPA,787,3,12,0,,0
6125,2011,1,2,7,1823,2043,CO,709,N57869,260,235,-5,13,IAH,PDX,1825,7,18,0,,0
6126,2011,1,2,7,1143,1249,CO,723,N18622,66,40,23,18,IAH,MSY,305,4,22,0,,0
6127,2011,1,2,7,1905,2308,CO,732,N18223,183,163,8,20,IAH,LGA,1416,3,17,0,,0
6128,2011,1,2,7,1315,1428,CO,738,N23721,193,176,26,45,IAH,SAN,1303,2,15,0,,0
6129,2011,1,2,7,911,1050,CO,739,N30401,219,201,8,1,IAH,SAN,1303,3,15,0,,0
6130,2011,1,2,7,1134,1230,CO,741,N17614,56,30,5,4,IAH,AUS,140,5,21,0,,0
6131,2011,1,2,7,1319,1649,CO,744,N79402,150,127,1,14,IAH,CLE,1091,7,16,0,,0
6132,2011,1,2,7,1447,1739,CO,746,N17614,172,120,6,-3,IAH,ORD,925,27,25,0,,0
6133,2011,1,2,7,2117,2334,CO,752,N33266,197,176,-1,2,IAH,SLC,1195,4,17,0,,0
6134,2011,1,2,7,1924,2226,CO,755,N14645,122,89,-2,-1,IAH,ATL,689,8,25,0,,0
6135,2011,1,2,7,1738,1838,CO,763,N18220,60,45,31,38,IAH,MSY,305,3,12,0,,0
6136,2011,1,2,7,1502,1732,CO,767,N34282,270,248,3,17,IAH,SEA,1874,7,15,0,,0
6137,2011,1,2,7,2310,122,CO,770,N37420,252,225,118,126,IAH,SFO,1635,12,15,0,,0
6138,2011,1,2,7,725,1122,CO,776,N73283,177,154,-11,0,IAH,PHL,1324,9,14,0,,0
6139,2011,1,2,7,1340,1656,CO,786,N33266,136,115,11,5,IAH,MCO,853,6,15,0,,0
6140,2011,1,2,7,1027,1400,CO,788,N21723,153,129,5,10,IAH,DTW,1076,8,16,0,,0
6141,2011,1,2,7,1602,1824,CO,795,N73278,262,241,56,22,IAH,LAX,1379,7,14,0,,0
6142,2011,1,2,7,855,1024,CO,799,N73860,149,121,2,10,IAH,DEN,862,12,16,0,,0
6143,2011,1,2,7,1326,1811,CO,810,N78060,225,171,29,16,IAH,EWR,1400,28,26,0,,0
6144,2011,1,2,7,2138,2327,CO,820,N79402,169,147,35,43,IAH,PHX,1009,5,17,0,,0
6145,2011,1,2,7,1758,2031,CO,867,N37267,153,114,11,13,IAH,ORD,925,18,21,0,,0
6146,2011,1,2,7,1208,1514,CO,1006,N14652,126,99,72,68,IAH,TPA,787,5,22,0,,0
6147,2011,1,2,7,1816,2220,CO,1010,N33294,184,159,0,26,IAH,EWR,1400,7,18,0,,0
6148,2011,1,2,7,721,1036,CO,1048,N34282,135,118,-4,1,IAH,FLL,965,3,14,0,,0
6149,2011,1,2,7,849,1236,CO,1058,N59630,167,137,-8,-1,IAH,DCA,1208,2,28,0,,0
6150,2011,1,2,7,1444,1541,CO,1079,N33294,57,34,31,33,IAH,SAT,191,4,19,0,,0
6151,2011,1,2,7,1603,1914,CO,1086,N73860,131,110,-5,3,IAH,MCO,853,6,15,0,,0
6152,2011,1,2,7,1313,1651,CO,1088,N13718,158,132,-2,8,IAH,DTW,1076,8,18,0,,0
6153,2011,1,2,7,1559,1930,CO,1090,N16646,151,119,9,-1,IAH,MIA,964,8,24,0,,0
6154,2011,1,2,7,2116,2324,CO,1095,N66056,248,205,41,16,IAH,LAX,1379,28,15,0,,0
6155,2011,1,2,7,724,848,CO,1097,N27421,204,185,1,-1,IAH,LAS,1222,7,12,0,,0
6156,2011,1,2,7,1911,2043,CO,1099,N17104,152,119,13,16,IAH,DEN,862,15,18,0,,0
6157,2011,1,2,7,919,1130,CO,1407,N53442,251,230,6,9,IAH,SJC,1609,6,15,0,,0
6158,2011,1,2,7,2222,2329,CO,1423,N73291,67,41,73,72,IAH,MSY,305,15,11,0,,0
6159,2011,1,2,7,2048,2212,CO,1436,N27610,144,114,-2,-2,IAH,ABQ,744,8,22,0,,0
6160,2011,1,2,7,2054,2141,CO,1441,N34131,47,27,104,114,IAH,AUS,140,9,11,0,,0
6161,2011,1,2,7,1052,1416,CO,1448,N37293,144,122,14,12,IAH,FLL,965,5,17,0,,0
6162,2011,1,2,7,2106,2259,CO,1459,N76508,233,206,26,16,IAH,SNA,1347,8,19,0,,0
6163,2011,1,2,7,2111,2207,CO,1475,N76526,56,42,-8,1,IAH,DFW,224,4,10,0,,0
6164,2011,1,2,7,1122,1507,CO,1476,N37274,165,145,32,57,IAH,PHL,1324,7,13,0,,0
6165,2011,1,2,7,2114,2207,CO,1479,N78506,53,37,2,9,IAH,SAT,191,3,13,0,,0
6166,2011,1,2,7,1921,2301,CO,1488,N77510,160,129,0,11,IAH,DTW,1076,9,22,0,,0
6167,2011,1,2,7,1858,2225,CO,1492,N11651,147,118,-11,-2,IAH,CMH,986,6,23,0,,0
6168,2011,1,2,7,927,1124,CO,1495,N57855,237,210,34,22,IAH,LAX,1379,10,17,0,,0
6169,2011,1,2,7,1921,2215,CO,1506,N75861,114,94,-11,1,IAH,TPA,787,7,13,0,,0
6170,2011,1,2,7,1804,1941,CO,1511,N24729,217,197,-16,-1,IAH,SNA,1347,6,14,0,,0
6171,2011,1,2,7,2131,2218,CO,1533,N23708,47,28,13,21,IAH,AUS,140,5,14,0,,0
6172,2011,1,2,7,1422,1508,CO,1541,N77525,46,30,-5,2,IAH,AUS,140,4,12,0,,0
6173,2011,1,2,7,1014,1341,CO,1544,N14613,147,123,-9,-1,IAH,CLE,1091,8,16,0,,0
6174,2011,1,2,7,2207,18,CO,1546,N57862,131,107,164,192,IAH,ORD,925,7,17,0,,0
6175,2011,1,2,7,1319,1637,CO,1548,N37420,138,118,3,9,IAH,FLL,965,5,15,0,,0
6176,2011,1,2,7,728,830,CO,1550,N37420,62,41,2,3,IAH,MSY,305,4,17,0,,0
6177,2011,1,2,7,1804,2145,CO,1558,N77296,161,140,0,9,IAH,DCA,1208,5,16,0,,0
6178,2011,1,2,7,1410,1717,CO,1562,N16632,127,106,-9,-5,IAH,RSW,861,4,17,0,,0
6179,2011,1,2,7,1857,2158,CO,1586,N33203,121,104,-14,2,IAH,MCO,853,5,12,0,,0
6180,2011,1,2,7,1438,1620,CO,1589,N12216,222,196,25,13,IAH,SAN,1303,5,21,0,,0
6181,2011,1,2,7,737,1050,CO,1590,N33289,133,115,2,7,IAH,MIA,964,5,13,0,,0
6182,2011,1,2,7,1033,1246,CO,1595,N26210,253,218,27,3,IAH,LAX,1379,15,20,0,,0
6183,2011,1,2,7,2129,2308,CO,1597,N18220,219,196,18,19,IAH,ONT,1334,4,19,0,,0
6184,2011,1,2,7,1847,1935,CO,1603,N35271,48,28,10,18,IAH,AUS,140,8,12,0,,0
6185,2011,1,2,7,1220,1410,CO,1605,N57862,230,209,30,25,IAH,LAX,1379,7,14,0,,0
6186,2011,1,2,7,1134,1251,CO,1616,N73256,77,54,6,4,IAH,MFE,316,5,18,0,,0
6187,2011,1,2,7,1137,1336,CO,1620,N73406,179,156,2,2,IAH,PHX,1009,7,16,0,,0
6188,2011,1,2,7,1234,1409,CO,1629,N39726,215,199,7,19,IAH,SNA,1347,6,10,0,,0
6189,2011,1,2,7,1414,1727,CO,1630,N27213,133,115,-2,4,IAH,PBI,956,4,14,0,,0
6190,2011,1,2,7,1809,2217,CO,1632,N21723,188,164,14,29,IAH,LGA,1416,5,19,0,,0
6191,2011,1,2,7,2101,2305,CO,1644,N72405,244,227,1,11,IAH,SMF,1609,5,12,0,,0
6192,2011,1,2,7,1030,1254,CO,1646,N14219,144,123,-4,0,IAH,ORD,925,6,15,0,,0
6193,2011,1,2,7,1616,1931,CO,1648,N33284,135,117,5,16,IAH,FLL,965,4,14,0,,0
6194,2011,1,2,7,2051,2351,CO,1662,N26210,120,101,85,96,IAH,RSW,861,6,13,0,,0
6195,2011,1,2,7,1609,2017,CO,1676,N24224,188,152,-3,4,IAH,PHL,1324,5,31,0,,0
6196,2011,1,2,7,1608,1955,CO,1688,N18622,167,132,2,8,IAH,DTW,1076,11,24,0,,0
6197,2011,1,2,7,1815,1945,CO,1689,N12238,210,191,11,15,IAH,SAN,1303,3,16,0,,0
6198,2011,1,2,7,1039,1356,CO,1690,N16649,137,116,-5,4,IAH,MIA,964,5,16,0,,0
6199,2011,1,2,7,1330,1528,CO,1695,N14231,238,211,23,15,IAH,LAX,1379,11,16,0,,0
6200,2011,1,2,7,2208,2332,CO,1704,N46625,84,59,64,63,IAH,OKC,395,6,19,0,,0
6201,2011,1,2,7,1848,2001,CO,1705,N14639,73,54,10,16,IAH,MFE,316,6,13,0,,0
6202,2011,1,2,7,924,1141,CO,1714,N37413,257,236,10,9,IAH,SMF,1609,5,16,0,,0
6203,2011,1,2,7,2132,2302,CO,1717,N37409,210,192,19,22,IAH,SAN,1303,4,14,0,,0
6204,2011,1,2,7,1145,1340,CO,1719,N33209,175,146,5,0,IAH,MTJ,926,6,23,0,,0
6205,2011,1,2,7,950,1113,CO,1723,N77295,203,186,6,20,IAH,ONT,1334,5,12,0,,0
6206,2011,1,2,7,1823,2007,CO,1728,N16649,164,140,-11,-2,IAH,TUS,936,6,18,0,,0
6207,2011,1,2,7,1939,2253,CO,1748,N57868,134,111,22,34,IAH,FLL,965,6,17,0,,0
6208,2011,1,2,7,955,1229,CO,1767,N75428,274,258,10,15,IAH,SEA,1874,5,11,0,,0
6209,2011,1,2,7,1914,2310,CO,1776,N78509,176,149,-3,14,IAH,PHL,1324,8,19,0,,0
6210,2011,1,2,7,1758,1856,CO,1779,N17233,58,37,5,8,IAH,SAT,191,3,18,0,,0
6211,2011,1,2,7,1554,1719,CO,1787,N16642,85,47,12,-1,IAH,DFW,224,4,34,0,,0
6212,2011,1,2,7,1416,1735,CO,1790,N11641,139,116,-1,1,IAH,MIA,964,9,14,0,,0
6213,2011,1,2,7,1834,2029,CO,1795,N57855,235,205,47,39,IAH,LAX,1379,15,15,0,,0
6214,2011,1,2,7,2101,2316,CO,1812,N11641,135,108,4,6,IAH,OMA,781,6,21,0,,0
6215,2011,1,2,7,1453,1654,CO,1821,N39728,241,219,24,13,IAH,SNA,1347,4,18,0,,0
6216,2011,1,2,7,1014,1115,CO,1823,N11641,61,43,-4,-1,IAH,MSY,305,5,13,0,,0
6217,2011,1,2,7,1959,2314,CO,1830,N36280,135,118,-3,4,IAH,PBI,956,4,13,0,,0
6218,2011,1,2,7,1159,1605,CO,1832,N24212,186,158,5,19,IAH,LGA,1416,5,23,0,,0
6219,2011,1,2,7,1252,1648,CO,1836,N76288,176,152,3,22,IAH,PHL,1324,6,18,0,,0
6220,2011,1,2,7,1444,1818,CO,1844,N37277,154,131,-1,10,IAH,CLE,1091,9,14,0,,0
6221,2011,1,2,7,1132,1403,CO,1846,N14653,151,115,-2,2,IAH,ORD,925,8,28,0,,0
6222,2011,1,2,7,1312,1628,CO,1850,N14242,136,117,0,17,IAH,RDU,1043,4,15,0,,0
6223,2011,1,2,7,852,1204,CO,1873,N35260,132,116,-4,-3,IAH,MCO,853,4,12,0,,0
6224,2011,1,2,7,1128,1324,CO,1882,N73270,176,155,0,-2,IAH,HDN,986,6,15,0,,0
6225,2011,1,2,7,1810,2020,CO,1889,N36247,250,229,0,10,IAH,SMF,1609,6,15,0,,0
6226,2011,1,1,6,942,1356,CO,1,N69063,494,466,6,17,IAH,HNL,3904,5,23,0,,0
6227,2011,1,1,6,1845,1947,CO,5,N29717,62,43,13,15,IAH,MSY,305,3,16,0,,0
6228,2011,1,1,6,1533,1634,CO,6,N47414,61,36,14,8,IAH,SAT,191,5,20,0,,0
6229,2011,1,1,6,1459,1602,CO,33,N62631,63,41,19,18,IAH,MSY,305,2,20,0,,0
6230,2011,1,1,6,1551,1650,CO,35,N14653,59,30,23,16,IAH,AUS,140,5,24,0,,0
6231,2011,1,1,6,1923,2115,CO,47,N74856,232,191,15,13,IAH,LAX,1379,13,28,0,,0
6232,2011,1,1,6,748,946,CO,52,N19130,238,205,20,3,IAH,LAX,1379,16,17,0,,0
6233,2011,1,1,6,1807,1939,CO,59,N35204,152,130,27,27,IAH,DEN,862,7,15,0,,0
6234,2011,1,1,6,1218,1623,CO,60,N67157,185,162,-2,13,IAH,EWR,1400,8,15,0,,0
6235,2011,1,1,6,1446,1906,CO,62,N26123,200,163,17,21,IAH,EWR,1400,9,28,0,,0
6236,2011,1,1,6,1145,1612,CO,73,N76065,507,486,2,0,IAH,HNL,3904,4,17,0,,0
6237,2011,1,1,6,1447,1925,CO,77,N76062,518,488,35,22,IAH,HNL,3904,8,22,0,,0
6238,2011,1,1,6,558,1006,CO,89,N73406,188,161,-6,-2,IAH,EWR,1400,7,20,0,,0
6239,2011,1,1,6,1049,1458,CO,106,N68159,189,162,-9,4,IAH,EWR,1400,11,16,0,,0
6240,2011,1,1,6,1428,1608,CO,137,N39415,220,200,-2,3,IAH,LAX,1379,5,15,0,,0
6241,2011,1,1,6,1322,1552,CO,146,N72405,150,117,2,7,IAH,ORD,925,9,24,0,,0
6242,2011,1,1,6,1933,2106,CO,150,N78506,213,186,49,51,IAH,ONT,1334,5,22,0,,0
6243,2011,1,1,6,935,1214,CO,170,N56859,279,251,59,35,IAH,SFO,1635,6,22,0,,0
6244,2011,1,1,6,1927,2256,CO,190,N33209,149,118,33,22,IAH,MIA,964,4,27,0,,0
6245,2011,1,1,6,850,1025,CO,195,N24729,215,195,5,15,IAH,LAX,1379,6,14,0,,0
6246,2011,1,1,6,1234,1358,CO,197,N73259,204,175,12,10,IAH,LAS,1222,10,19,0,,0
6247,2011,1,1,6,721,851,CO,199,N73278,150,118,-6,1,IAH,DEN,862,12,20,0,,0
6248,2011,1,1,6,1244,1547,CO,206,N75429,123,98,-1,-1,IAH,TPA,787,6,19,0,,0
6249,2011,1,1,6,2133,4,CO,209,N37422,271,247,3,3,IAH,PDX,1825,6,18,0,,0
6250,2011,1,1,6,1554,2019,CO,210,N75436,205,177,4,4,IAH,EWR,1400,8,20,0,,0
6251,2011,1,1,6,1038,1646,CO,212,N75426,248,223,24,23,IAH,SJU,2007,6,19,0,,0
6252,2011,1,1,6,902,1054,CO,220,N19136,172,141,-2,2,IAH,PHX,1009,5,26,0,,0
6253,2011,1,1,6,1017,1419,CO,226,N17619,182,148,4,-4,IAH,BWI,1235,6,28,0,,0
6254,2011,1,1,6,1550,1917,CO,244,N76265,147,118,-6,5,IAH,CLE,1091,4,25,0,,0
6255,2011,1,1,6,1607,1838,CO,246,N37427,151,112,16,22,IAH,ORD,925,16,23,0,,0
6256,2011,1,1,6,1917,2248,CO,250,N14613,151,125,3,7,IAH,RDU,1043,7,19,0,,0
6257,2011,1,1,6,1136,1357,CO,252,N14613,201,177,9,4,IAH,SLC,1195,6,18,0,,0
6258,2011,1,1,6,1226,1459,CO,267,N12216,273,253,-6,0,IAH,SEA,1874,4,16,0,,0
6259,2011,1,1,6,1205,1420,CO,270,N16217,255,234,40,40,IAH,SFO,1635,4,17,0,,0
6260,2011,1,1,6,717,1145,CO,282,N14639,208,176,-23,-8,IAH,BOS,1597,7,25,0,,0
6261,2011,1,1,6,1742,2108,CO,286,N32626,146,109,41,27,IAH,MCO,853,8,29,0,,0
6262,2011,1,1,6,1919,2035,CO,297,N35407,196,175,-6,4,IAH,LAS,1222,8,13,0,,0
6263,2011,1,1,6,2058,2226,CO,299,N37293,148,128,4,3,IAH,DEN,862,6,14,0,,0
6264,2011,1,1,6,858,1136,CO,309,N35407,278,250,8,8,IAH,PDX,1825,5,23,0,,0
6265,2011,1,1,6,1944,2349,CO,310,N67058,185,156,28,44,IAH,EWR,1400,9,20,0,,0
6266,2011,1,1,6,1439,1635,CO,320,N37267,176,157,5,9,IAH,PHX,1009,7,12,0,,0
6267,2011,1,1,6,1249,1356,CO,323,N75428,67,47,6,2,IAH,MSY,305,3,17,0,,0
6268,2011,1,1,6,1253,1652,CO,326,N77430,179,145,13,3,IAH,BWI,1235,8,26,0,,0
6269,2011,1,1,6,747,1154,CO,332,N76288,187,162,-19,-3,IAH,LGA,1416,7,18,0,,0
6270,2011,1,1,6,857,1109,CO,346,N14704,132,110,-11,7,IAH,ORD,925,5,17,0,,0
